path_a,split_a,stem_a,path_b,split_b,stem_b,min_phash_dist,dhash_dist,cosine_sim,good_matches,ransac_inliers,inlier_ratio,containment_a_in_b,containment_b_in_a,homography_found
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_235.jpg,test,SANAS_NUEVAS_235,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_23.jpg,train,SANAS_NUEVAS_23,-1,-1,0.929997444152832,23,6,0.2608695652173913,0.00026856395,0.00032227676,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_359.jpg,train,SANAS_SOCORRO_359,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_606.jpg,val,SANAS_NUEVAS_606,-1,-1,0.9322860240936279,14,4,0.2857142857142857,0.026116192,0.03264524,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_145.jpg,test,COCO_RECORTE_145,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_2.jpg,train,COCO_RECORTE_2,-1,-1,0.8768424987792969,3,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_506.jpg,test,SANAS_SOCORRO_506,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_608.jpg,val,SANAS_NUEVAS_608,-1,-1,0.9378523230552673,146,102,0.6986301369863014,0.88953346,1.0377891,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_56.jpg,train,ROYA_FONDO_60,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_60.jpg,test,ROYA_FONDO_56,22,11,0.9321885108947754,29,11,0.3793103448275862,0.06919176,0.06054279,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_21.jpg,train,MINADO_RECORTES_21,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_2.jpg,val,MINADO_RECORTES_2,-1,-1,0.8598684668540955,4,4,1.0,0.0019296828,0.0010308749,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_125.jpg,test,SANAS_NUEVAS_125,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_214.jpg,train,SANAS_NUEVAS_214,-1,-1,0.8962397575378418,24,5,0.20833333333333334,0.050036944,0.040029556,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_67.jpg,test,COCO_P_A_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_80.jpg,train,SANAS_SOCORRO_80,-1,-1,0.9473065137863159,12,4,0.3333333333333333,0.030578667,0.033976298,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_3.jpg,train,MINADOR_3,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_114.jpg,val,MINEIRO_114,-1,-1,0.916619062423706,24,6,0.25,5.4949805e-07,4.808108e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_43.jpg,test,SANAS_SOCORRO_43,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_40.jpg,train,SANAS_SOCORRO_40,-1,-1,0.9541939496994019,19,3,0.15789473684210525,2.4691495e-05,1.940046e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_52.jpg,train,SANAS_SOCORRO_52,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_250.jpg,val,SANAS_NUEVAS_250,-1,-1,0.9119139909744263,12,5,0.4166666666666667,0.00023094178,0.00025660198,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_114.jpg,train,MINADO_RECORTES_114,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_98.jpg,val,MINADO_RECORTES_98,-1,-1,0.9172523021697998,55,23,0.41818181818181815,5.922903e-07,5.4369787e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_77.jpg,test,MINADOR_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_145.jpg,val,MINEIRO_145,-1,-1,0.9202524423599243,30,5,0.16666666666666666,7.470449e-06,7.470449e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_42.jpg,train,MINADOR_40,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_40.jpg,test,MINEIRO_42,10,13,0.8985027074813843,9,5,0.5555555555555556,0.0897521,0.0897521,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_510.jpg,test,SANAS_NUEVAS_510,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_450.jpg,train,SANAS_NUEVAS_450,-1,-1,0.9471865892410278,10,5,0.5,0.22606412,0.21099317,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_174.jpg,train,MINEIRO_161,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_161.jpg,test,MINEIRO_174,14,11,-1.0,10,4,0.4,0.1166734,0.1166734,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_442.jpg,train,SANAS_NUEVAS_442,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_445.jpg,val,SANAS_NUEVAS_445,-1,-1,0.9550303220748901,19,5,0.2631578947368421,0.0012947092,0.0017262789,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_581.jpg,test,SANAS_NUEVAS_581,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_478.jpg,train,SANAS_NUEVAS_478,-1,-1,0.9221187829971313,4,4,1.0,0.0049845497,0.0045691705,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_495.jpg,train,SANAS_SOCORRO_495,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_368.jpg,val,SANAS_SOCORRO_368,-1,-1,0.925257682800293,5,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_510.jpg,test,SANAS_NUEVAS_510,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_14.jpg,train,COCO_M_A_14,-1,-1,0.9088882803916931,17,4,0.23529411764705882,0.012244692,0.006530503,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_14.jpg,train,COCO_RECORTE_14,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_91.jpg,val,COCO_RECORTE_91,-1,-1,0.9328442811965942,9,4,0.4444444444444444,0.0018086076,0.0011303797,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_10.jpg,train,ROYA_RECORTES_10,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_97.jpg,val,COCO_RECORTE_97,-1,-1,0.8919762372970581,2,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_174.jpg,train,MINEIRO_31,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_31.jpg,test,MINEIRO_174,22,12,-1.0,19,5,0.2631578947368421,0.019896831,0.019896831,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_56.jpg,test,COCO_P_A_56,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_16.jpg,train,COCO_P_A_16,-1,-1,0.9190073013305664,33,6,0.18181818181818182,0.00152883,0.00152883,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_544.jpg,train,SANAS_NUEVAS_544,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_426.jpg,val,SANAS_SOCORRO_426,-1,-1,0.9291941523551941,1468,1352,0.9209809264305178,0.8973935,0.70509493,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_13.jpg,train,ROYA_P_A_13,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_95.jpg,val,MINEIRO_95,-1,-1,0.9187625050544739,9,5,0.5555555555555556,0.033432897,0.041791122,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_28.jpg,test,COCO_Muy_A_28,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_81.jpg,train,COCO_Muy_A_81,-1,-1,0.9159160256385803,10,4,0.4,0.0017490844,0.0013992675,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_444.jpg,train,SANAS_NUEVAS_444,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_445.jpg,val,SANAS_NUEVAS_445,-1,-1,0.9118067026138306,65,50,0.7692307692307693,0.9996594,0.7997275,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_36.jpg,test,SANAS_SOCORRO_36,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_31.jpg,train,SANAS_SOCORRO_31,-1,-1,0.9376358389854431,11,4,0.36363636363636365,9.042422e-06,9.042422e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_77.jpg,test,SANAS_NUEVAS_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_8.jpg,train,ROYA_P_A_8,-1,-1,0.9094216227531433,14,4,0.2857142857142857,0.0008913858,0.00062397006,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_329.jpg,train,SANAS_NUEVAS_329,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_89.jpg,val,MINEIRO_89,12,24,-1.0,25,5,0.2,0.08432547,0.05621698,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_MA_51.jpg,test,ROYA_MA_51,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_29.jpg,train,ROYA_Muy_A_29,-1,-1,0.9189367294311523,9,4,0.4444444444444444,0.0003516038,0.0004688051,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_8.jpg,train,MINEIRO_65,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_65.jpg,test,ROYA_FONDO_8,12,25,-1.0,18,5,0.2777777777777778,0.76970667,0.76970667,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_534.jpg,test,SANAS_NUEVAS_534,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_531.jpg,train,SANAS_NUEVAS_531,-1,-1,0.9335371255874634,3,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_13.jpg,train,SANAS_NUEVAS_253,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_253.jpg,test,SANAS_SOCORRO_13,0,0,0.9996446967124939,1251,1229,0.982414068745004,0.99986935,1.5553523,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_616.jpg,test,SANAS_NUEVAS_616,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_498.jpg,train,SANAS_NUEVAS_498,-1,-1,0.9195164442062378,11,5,0.45454545454545453,0.06927418,0.07793345,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_120.jpg,test,MINEIRO_120,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_75.jpg,train,MINEIRO_75,-1,-1,0.8867014646530151,23,3,0.13043478260869565,9.667476e-05,9.667476e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_417.jpg,train,SANAS_SOCORRO_417,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_458.jpg,val,SANAS_NUEVAS_458,-1,-1,0.9437393546104431,8,4,0.5,0.0071961465,0.0071961465,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_84.jpg,train,SANAS_SOCORRO_84,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_87.jpg,val,ROYA_FONDO_87,-1,-1,0.8889596462249756,24,8,0.3333333333333333,0.00034062067,0.00027249655,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_27.jpg,train,MINEIRO_27,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_108.jpg,val,MINEIRO_108,-1,-1,0.9319223165512085,13,6,0.46153846153846156,0.00032577515,0.00032577515,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_67.jpg,test,COCO_P_A_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_78.jpg,train,COCO_M_A_78,-1,-1,0.9836427569389343,745,734,0.9852348993288591,0.9999363,0.8888323,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_243.jpg,test,SANAS_SOCORRO_243,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_229.jpg,train,SANAS_SOCORRO_229,-1,-1,0.8696028590202332,2,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_52.jpg,train,ROYA_FONDO_28,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_28.jpg,test,ROYA_FONDO_52,10,15,-1.0,15,6,0.4,0.00021137237,0.00030196054,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_17.jpg,test,MINADOR_17,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_135.jpg,train,MINEIRO_135,-1,-1,0.900678813457489,10,4,0.4,0.00074033736,0.00074033736,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_69.jpg,train,MINADOR_38,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_38.jpg,test,MINEIRO_69,10,24,-1.0,15,7,0.4666666666666667,0.0032910665,0.0032910665,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_111.jpg,test,SANAS_SOCORRO_111,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_113.jpg,train,SANAS_SOCORRO_113,-1,-1,0.8970745205879211,2068,1937,0.9366537717601547,0.99818486,0.99818486,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_17.jpg,test,COCO_P_A_17,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_57.jpg,train,COCO_P_A_57,-1,-1,0.9011859893798828,4,4,1.0,0.0,0.0,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_39.jpg,test,COCO_P_A_39,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_55.jpg,train,COCO_M_A_55,-1,-1,0.9406254887580872,13,4,0.3076923076923077,0.18082717,0.14064336,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_129.jpg,train,SANAS_SOCORRO_129,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_207.jpg,val,SANAS_SOCORRO_207,-1,-1,0.9317160844802856,9,4,0.4444444444444444,0.0,0.0,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_464.jpg,train,SANAS_NUEVAS_464,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_313.jpg,val,SANAS_SOCORRO_313,-1,-1,0.9688012599945068,13,6,0.46153846153846156,0.0070360554,0.004925239,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_145.jpg,test,SANAS_NUEVAS_145,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_156.jpg,train,SANAS_NUEVAS_156,-1,-1,0.9234615564346313,9,4,0.4444444444444444,0.08458654,0.09398504,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_12.jpg,train,SANAS_SOCORRO_12,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_470.jpg,val,SANAS_SOCORRO_470,-1,-1,0.9191261529922485,21,6,0.2857142857142857,5.654494e-05,4.1123592e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_123.jpg,train,MINEIRO_123,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_73.jpg,val,MINEIRO_73,10,17,-1.0,12,4,0.3333333333333333,0.056527153,0.056527153,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_169.jpg,test,SANAS_NUEVAS_169,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_148.jpg,train,SANAS_NUEVAS_148,-1,-1,0.9375760555267334,24,6,0.25,0.010168902,0.008604456,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_20.jpg,test,MINEIRO_20,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_30.jpg,train,SANAS_NUEVAS_30,-1,-1,0.9119438529014587,23,6,0.2608695652173913,0.00054003973,0.00059404375,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_P_A_47.jpg,test,ROYA_P_A_47,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_244.jpg,train,SANAS_NUEVAS_244,-1,-1,0.9122422933578491,9,4,0.4444444444444444,0.02180447,0.037379093,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_51.jpg,train,MINEIRO_51,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_72.jpg,val,MINEIRO_72,-1,-1,0.9151068925857544,23,5,0.21739130434782608,0.0039438605,0.0035056537,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_480.jpg,train,SANAS_SOCORRO_480,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_387.jpg,val,SANAS_SOCORRO_387,-1,-1,0.9279993176460266,5,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_143.jpg,train,COCO_Muy_A_102,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_102.jpg,test,MINEIRO_143,30,12,-1.0,33,4,0.12121212121212122,7.311503e-08,7.311503e-08,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_27.jpg,test,COCO_RECORTE_27,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_89.jpg,train,COCO_RECORTE_89,-1,-1,0.9192958474159241,8,4,0.5,0.0006011895,0.0007013877,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADO_RECORTES_128.jpg,test,MINADO_RECORTES_128,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_112.jpg,train,MINADO_RECORTES_112,-1,-1,0.8818395137786865,30,12,0.4,0.98511827,0.98511827,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_305.jpg,test,SANAS_NUEVAS_305,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_108.jpg,train,SANAS_SOCORRO_108,-1,-1,0.9352269172668457,3500,3473,0.9922857142857143,0.99884254,1.0820794,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_20.jpg,train,ROYA_Muy_A_20,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_40.jpg,val,ROYA_MA_40,-1,-1,0.898994505405426,12,4,0.3333333333333333,0.061474413,0.06915871,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_82.jpg,train,COCO_M_A_82,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_301.jpg,val,SANAS_SOCORRO_301,-1,-1,0.928128182888031,20,7,0.35,0.049692176,0.06832674,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_13.jpg,train,MINEIRO_13,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADOR_12.jpg,val,MINADOR_12,-1,-1,0.9016004800796509,23,5,0.21739130434782608,0.76087123,0.4096999,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_13.jpg,test,COCO_P_A_13,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_8.jpg,train,COCO_M_A_8,-1,-1,0.877125084400177,29,13,0.4482758620689655,5.9604646e-09,5.9604646e-09,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_26.jpg,test,SANAS_SOCORRO_26,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_260.jpg,train,SANAS_NUEVAS_260,-1,-1,0.9644544124603271,1022,929,0.9090019569471625,0.7454763,0.7454763,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_5.jpg,test,MINADOR_5,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_186.jpg,train,MINEIRO_186,-1,-1,0.8979402780532837,4,4,1.0,0.0163406,0.0142980255,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_294.jpg,train,SANAS_NUEVAS_294,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_413.jpg,val,SANAS_SOCORRO_413,-1,-1,0.91989666223526,1,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_513.jpg,train,SANAS_SOCORRO_513,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_5.jpg,val,COCO_P_A_5,-1,-1,0.8978458642959595,2,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_36.jpg,train,MINEIRO_36,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_423.jpg,val,SANAS_NUEVAS_423,26,12,-1.0,34,9,0.2647058823529412,5.086263e-06,1.1867947e-05,True
